timestamp,Open,High,Low,Close,Volume,Volume (Currency),weekday_name,Average_Transaction_Price
2018-04-09,7010.0,7180.0,6620.0,6772.9,7413.82745572,51057608.62083914,Monday,6886.808322123358
2018-04-10,6773.6,6879.9,6656.3,6833.0,4785.3041946,32382656.07724546,Tuesday,6767.105028304747
2018-04-11,6828.4,6980.0,6791.1,6956.7,5055.81191829,34744739.89147747,Wednesday,6872.237427540422
2018-04-12,6946.0,8000.0,6765.0,7920.0,12987.74165121,95785800.56452261,Thursday,7375.092848077921
2018-04-13,7920.0,8221.9,7736.3,7874.2,9171.10002712,73256096.74352232,Friday,7987.711019059393
2018-04-14,7886.8,8180.0,7826.0,7999.9,5962.75189558,47702453.35339354,Saturday,8000.073487671669
2018-04-15,7987.1,8400.0,7987.1,8350.0,5224.02183209,42925496.79654326,Sunday,8216.944372793681
2018-04-16,8357.3,8400.0,7888.6,8054.0,6020.55205829,48642838.16123473,Monday,8079.464755105965
2018-04-17,8054.0,8166.1,7826.0,7889.8,5244.11452855,42091468.25432495,Tuesday,8026.420480554086
2018-04-18,7886.0,8224.9,7870.1,8170.5,5839.89181872,47089648.77195624,Wednesday,8063.445391404092
2018-04-19,8174.0,8294.9,8103.6,8287.7,5593.78467756,45927571.28147124,Thursday,8210.464636887806
2018-04-20,8287.7,8920.0,8200.0,8858.6,7249.85167227,61377627.77881305,Friday,8466.052900582325
2018-04-21,8858.2,9034.9,8601.0,8907.4,6198.25813348,54508264.76202995,Saturday,8794.126283254098
2018-04-22,8903.5,9019.9,8743.3,8797.2,5689.76338426,50547440.93396128,Sunday,8883.926715440275
2018-04-23,8790.0,8995.1,8763.0,8946.0,5890.05287738,52370304.99035312,Monday,8891.31321579041
2018-04-24,8946.0,9745.0,8917.4,9623.0,7931.26338707,73820348.74430683,Tuesday,9307.514470475535
2018-04-25,9637.7,9758.3,8771.9,8867.5,10884.52767636,100556761.87677544,Wednesday,9238.504863667507
2018-04-26,8858.5,9317.9,8652.9,9276.1,8732.27641593,77515528.356983,Thursday,8876.898149441768
2018-04-27,9267.3,9386.8,8905.0,8935.3,7481.23971571,68944880.74009736,Friday,9215.702658921444
2018-04-28,8934.8,9433.7,8866.2,9352.6,7400.86938824,68364988.39830583,Saturday,9237.426687591322
2018-04-29,9342.0,9566.0,9157.3,9418.7,8362.29683667,78361035.98091675,Sunday,9370.755130012983
2018-04-30,9418.7,9502.6,9111.0,9253.3,6698.45564121,62241150.811894506,Monday,9291.865789030044
2018-05-01,9237.6,9237.7,8827.4,9070.3,5923.45503529,53238967.80390172,Tuesday,8987.823404874593
2018-05-02,9070.4,9277.0,8980.0,9236.3,7550.84508221,68949191.34240031,Wednesday,9131.321142430337
2018-05-03,9248.0,9836.5,9149.7,9758.8,12562.88252208,118267307.75607468,Thursday,9414.026402635938
2018-05-04,9759.0,9822.0,9530.1,9714.7,11598.10420367,112304511.8041274,Friday,9683.00593200316
2018-05-05,9699.1,9997.0,9684.2,9878.9,12251.37773891,120909293.18800685,Saturday,9869.036427144243
2018-05-06,9888.3,9988.8,9445.0,9664.2,12406.42022554,120168809.74379365,Sunday,9686.018009966545
2018-05-07,9667.2,9690.0,9200.0,9365.9,11557.08387044,108156023.43971267,Monday,9358.418148746634
2018-05-08,9365.9,9469.9,9066.6,9180.0,10606.0981576,98284612.42472441,Tuesday,9266.802075963886
2018-05-09,9183.4,9385.0,8975.6,9320.8,10593.67069387,97442299.47945738,Wednesday,9198.16202478732
2018-05-10,9320.8,9396.5,9001.0,9033.1,11712.28451929,108547798.93355428,Thursday,9267.858781502215
2018-05-11,9010.0,9032.4,8333.4,8414.2,15682.36647765,136616853.55355197,Friday,8711.49477014543
2018-05-12,8414.2,8631.0,8123.9,8468.3,14510.71518396,121761086.09934221,Saturday,8391.11543130112
2018-05-13,8475.7,8749.9,8260.0,8676.2,11719.42535422,100050504.4310488,Sunday,8537.151046832003
2018-05-14,8665.2,8877.1,8280.0,8665.9,13025.74964785,111691948.8063976,Monday,8574.704091970108
2018-05-15,8652.1,8850.0,8412.0,8460.6,14069.77203359,121289795.69077791,Tuesday,8620.594235728351
2018-05-16,8467.4,8484.8,8075.0,8339.9,12238.68420064,101122809.93449946,Wednesday,8262.555702614782
2018-05-17,8339.9,8466.0,8000.0,8048.4,10444.65658326,86380047.42868201,Thursday,8270.262094315882
2018-05-18,8049.3,8275.9,7918.0,8231.7,11615.2274098,94006720.50669135,Friday,8093.40335664681
2018-05-19,8231.8,8388.2,8134.2,8236.7,9742.22196998,80401309.23911287,Saturday,8252.871828096719
2018-05-20,8236.6,8604.7,8170.0,8530.0,8812.58288778,73616717.25143255,Sunday,8353.591471294238
2018-05-21,8528.1,8583.0,8305.0,8376.9,8620.6791336,72921757.39470072,Monday,8458.934181934754
2018-05-22,8376.9,8399.0,6002.0,7978.8,9758.20600577,80238319.42896979,Tuesday,8222.650698450627
2018-05-23,7970.9,8035.7,7432.0,7491.2,12103.98227655,93724175.38085762,Wednesday,7743.2512076985495
2018-05-24,7501.7,7720.0,7250.0,7572.1,12703.55073159,95418934.41654699,Thursday,7511.201901942905
2018-05-25,7575.7,7645.8,7312.5,7457.0,9724.55597018,72677122.48735245,Friday,7473.5671952749535
2018-05-26,7464.8,7654.9,7303.0,7339.9,7161.65928715,53586189.57198093,Saturday,7482.370694195044
2018-05-27,7339.8,7399.0,7140.0,7349.6,7776.00344034,56881328.25391821,Sunday,7314.982392990185
2018-05-28,7355.0,7441.4,7058.0,7106.8,9486.35177436,68726310.75134484,Monday,7244.7567184995605
2018-05-29,7106.7,7532.0,7006.7,7463.3,11589.79945106,84510139.15465589,Tuesday,7291.768896564177
2018-05-30,7464.1,7561.9,7265.4,7378.7,8944.13259226,66561139.90092298,Wednesday,7441.877590066487
2018-05-31,7378.9,7608.6,7328.9,7489.5,8801.52748814,66039319.51327809,Thursday,7503.165740522385
2018-06-01,7489.4,7618.2,7355.0,7518.5,8827.16220747,66070747.47712658,Friday,7484.936373007183
2018-06-02,7517.6,7695.3,7450.0,7640.0,8382.21319924,63738165.82039301,Saturday,7603.978126704296
2018-06-03,7642.9,7774.0,7594.7,7717.7,7856.61962969,60449692.51768511,Sunday,7694.109600170408
2018-06-04,7714.1,7764.7,7441.1,7487.0,8471.47433873,64072061.5263035,Monday,7563.271629517661
2018-06-05,7487.0,7672.8,7359.1,7621.5,8750.35134083,65462728.45081156,Tuesday,7481.154287526265
2018-06-06,7623.7,7699.6,7478.2,7653.2,7879.32492129,59918314.35099315,Wednesday,7604.498475382501
2018-06-07,7661.3,7755.0,7649.3,7687.5,8997.2801858,69263145.89807576,Thursday,7698.231517496882
2018-06-08,7691.4,7715.4,7541.0,7613.2,7884.7259482,60151878.3189993,Friday,7628.911735699748
2018-06-09,7613.2,7688.8,7460.0,7496.0,7246.06198598,55216822.43385288,Saturday,7620.2525648674855
2018-06-10,7494.7,7496.0,6626.2,6761.0,15868.08116783,111056031.7966919,Sunday,6998.705805831159
2018-06-11,6762.3,6908.8,6625.5,6870.4,12373.61308819,83434644.85025524,Monday,6742.94923039815
2018-06-12,6872.9,6873.3,6450.0,6541.1,11846.56014653,79450836.24052984,Tuesday,6706.658748008124
2018-06-13,6541.0,6615.0,6098.1,6297.1,13170.3205535,84397435.5382096,Wednesday,6408.153483840685
2018-06-14,6294.1,6700.0,6265.0,6638.9,11029.10352989,71597061.29772054,Thursday,6491.648310643305
2018-06-15,6635.7,6656.3,6363.6,6388.2,10018.0546215,65510847.11238549,Friday,6539.278291794398
2018-06-16,6388.2,6554.4,6331.8,6483.4,6762.53571066,43641325.35098786,Saturday,6453.396657439405
2018-06-17,6483.1,6588.3,6425.0,6445.0,6149.35889005,40004960.93511489,Sunday,6505.5498711979735
2018-06-18,6442.8,6788.8,6382.3,6704.8,7261.09999382,47414988.34095587,Monday,6530.000741115157
2018-06-19,6705.3,6834.9,6660.6,6738.1,8607.0117764,57865802.52265416,Tuesday,6723.100191557693
2018-06-20,6739.3,6806.1,6558.0,6758.1,7975.67168583,53177241.73656518,Wednesday,6667.43113699661
2018-06-21,6756.2,6797.1,6678.8,6718.6,6541.46607885,44029219.43946221,Thursday,6730.787702441563
2018-06-22,6718.9,6732.5,5926.0,6048.2,14346.55436575,90280414.6738703,Friday,6292.829091380972
2018-06-23,6044.4,6256.6,5997.5,6151.0,8914.35030127,54464085.16581309,Saturday,6109.708876714633
2018-06-24,6152.4,6246.1,5750.8,6141.0,13584.31449775,81291215.19565079,Sunday,5984.197083269474
2018-06-25,6141.0,6334.5,6078.8,6247.5,9416.60447627,58356647.3303835,Monday,6197.207016334096
2018-06-26,6247.2,6270.8,6014.2,6065.1,8433.01689125,52220685.27805153,Tuesday,6192.408476287425
2018-06-27,6065.1,6181.9,5995.4,6137.1,8345.22951241,50836370.30098426,Wednesday,6091.668326843097
2018-06-28,6137.1,6171.6,5829.3,5850.6,7941.33385889,48183550.41630928,Thursday,6067.437948395755
2018-06-29,5850.6,6300.0,5794.3,6199.4,9459.87641906,56149370.44606535,Friday,5935.528960286857
2018-06-30,6195.9,6516.6,6188.8,6394.7,9334.71840455,59509010.98051457,Saturday,6375.019406210286
2018-07-01,6394.7,6441.6,6260.0,6360.2,6782.96009093,43116118.2473693,Sunday,6356.534266657865
2018-07-02,6355.2,6679.6,6272.4,6610.4,8869.885646230001,57472352.93982613,Monday,6479.491983558301
2018-07-03,6610.7,6679.9,6464.3,6514.8,8206.57043842,54104770.17160637,Tuesday,6592.860023269732
2018-07-04,6514.6,6799.9,6418.0,6588.4,8619.82704588,56677146.14483234,Wednesday,6575.206885609404
2018-07-05,6584.7,6698.6,6460.0,6538.6,9320.41911011,61391572.97951348,Thursday,6586.782445536286
2018-07-06,6537.7,6642.4,6442.3,6608.8,7679.1401998,50197922.05583615,Friday,6536.919596433925
2018-07-07,6611.7,6829.9,6511.0,6757.8,7310.8671124,48258465.0929016,Saturday,6600.922209494161
2018-07-08,6757.8,6780.4,6678.6,6705.3,6163.41285257,41543943.60399709,Sunday,6740.412267965179
2018-07-09,6705.6,6801.0,6618.0,6655.6,6900.35300456,46269051.20881064,Monday,6705.316550940857
2018-07-10,6660.9,6674.4,6268.4,6296.2,9518.27966564,61548344.99509487,Tuesday,6466.330803167929
2018-07-11,6300.4,6403.5,6280.0,6377.7,9119.12825084,57889252.0311245,Wednesday,6348.112499217465
2018-07-12,6376.0,6376.2,6075.4,6250.8,9486.46858684,59021391.09347339,Thursday,6221.639860311157
2018-07-13,6253.0,6338.5,6123.9,6218.2,7919.80668374,49400039.66653485,Friday,6237.5309952902135
2018-07-14,6219.4,6327.5,6180.9,6250.5,5153.2178667,32137192.63584854,Saturday,6236.3349400611405
2018-07-15,6249.9,6396.9,6225.3,6349.6,6217.80556271,39341724.9002945,Sunday,6327.268439566257
2018-07-16,6350.4,6747.9,6331.8,6722.0,8349.44575471,54569479.43830215,Monday,6535.700816730141
2018-07-17,6720.4,7460.0,6656.0,7313.0,10307.636079,71891280.31264621,Tuesday,6974.565240919989
2018-07-18,7313.4,7584.7,7240.0,7378.6,11176.18572398,82796752.79289602,Wednesday,7408.319335213312
2018-07-19,7379.2,7563.3,7273.8,7475.9,9149.75512012,67725783.2191945,Thursday,7401.92303838469
2018-07-20,7471.5,7696.3,7280.0,7339.9,10299.27211997,76552974.89150341,Friday,7432.852923952687
2018-07-21,7339.9,7461.6,7217.1,7392.6,7689.63135214,56468320.12206913,Saturday,7343.436575324795
2018-07-22,7398.0,7576.7,7335.0,7395.7,7869.2547564999995,58609645.18948584,Sunday,7447.928298556392
2018-07-23,7398.8,7812.0,7371.4,7717.9,12960.53210239,99630447.06034394,Monday,7687.218879074531
2018-07-24,7717.9,8486.0,7690.4,8395.0,14790.9826178,119075455.38539565,Tuesday,8050.543933578555
2018-07-25,8405.9,8488.8,8060.6,8169.1,10232.53976548,84532680.33744209,Wednesday,8261.163139831368
2018-07-26,8172.0,8310.3,7857.4,7928.7,9445.50458676,77102359.48668927,Thursday,8162.8629554386725
2018-07-27,7927.6,8279.1,7800.0,8188.5,11007.75764307,88371584.95493153,Friday,8028.118697777326
2018-07-28,8186.8,8243.7,7500.0,8228.7,7790.43033732,63624206.79253607,Saturday,8166.96947891887
2018-07-29,8228.6,8294.4,8120.0,8211.9,7726.62120807,63399494.9433522,Sunday,8205.33234852191
2018-07-30,8214.8,8275.4,7868.2,8173.9,12597.1022726,102185705.59066013,Monday,8111.842182382262
2018-07-31,8174.2,8180.5,7641.1,7738.5,14151.94008963,111501154.9359808,Tuesday,7878.860017057632
2018-08-01,7741.4,7752.0,7440.7,7600.0,12661.9467316,95846126.29120864,Wednesday,7569.6200847227265
2018-08-02,7602.1,7931.0,7459.0,7529.4,9300.76243615,70522312.14588496,Thursday,7582.422691690348
2018-08-03,7530.1,7530.2,7279.0,7416.7,12262.1959327,90578348.27892768,Friday,7386.796686014405
2018-08-04,7416.7,7495.6,6935.7,7007.8,11858.45151616,85322299.39204565,Saturday,7195.062464586835
2018-08-05,7006.9,7085.0,6877.4,7018.2,9550.94423852,66800404.64757469,Sunday,6994.1152392201575
2018-08-06,7021.8,7151.0,6845.0,6938.3,9712.62896133,67920710.0093072,Monday,6993.030443119746
2018-08-07,6937.7,7147.2,6670.0,6721.6,16179.97657295,112556393.47528616,Tuesday,6956.523884185353
2018-08-08,6721.1,6723.6,6120.0,6279.7,28914.08052241,186129800.39086172,Wednesday,6437.34115102159
2018-08-09,6283.0,6623.0,6185.6,6524.5,30269.87195881,193607288.61080673,Thursday,6396.039232483692
2018-08-10,6523.3,6570.3,6015.3,6148.6,54133.04980968,345711726.5730742,Friday,6386.3338161903175
2018-08-11,6149.9,6474.7,5988.4,6226.9,37757.33451857,232343017.87171346,Saturday,6153.586338501765
2018-08-12,6227.5,6458.9,6147.4,6307.3,34838.60966638,219684537.84123996,Sunday,6305.777984396439
2018-08-13,6311.1,6526.0,6140.0,6253.3,24179.22188181,153808883.19616085,Monday,6361.200701494497
2018-08-14,6250.0,6254.5,5880.0,6185.2,75676.63473073,454700819.0096233,Tuesday,6008.470390200676
2018-08-15,6188.1,6600.0,6177.0,6266.0,22318.99626017,142017813.35636413,Wednesday,6363.091408810622
2018-08-16,6267.3,6474.6,6214.9,6317.2,18221.66262038,115608295.20103122,Thursday,6344.552503772583
2018-08-17,6320.0,6583.3,6293.8,6580.0,17832.04333749,115232268.91783357,Friday,6462.089999275059
2018-08-18,6580.9,6616.0,6300.0,6391.3,10955.89981588,70572720.62904328,Saturday,6441.526649116656
2018-08-19,6388.6,6549.2,6303.0,6473.1,8873.86002881,56822990.6697548,Sunday,6403.4130001231115
2018-08-20,6473.1,6524.9,6228.0,6250.5,11341.88748492,72703250.3408842,Monday,6410.154433073801
2018-08-21,6254.7,6500.0,6232.0,6477.3,9978.60738828,63804494.48635169,Tuesday,6394.128158733941
2018-08-22,6480.0,6875.7,6254.5,6361.2,15017.6282288,98574737.14474255,Wednesday,6563.935106323995
2018-08-23,6360.6,6569.0,6345.1,6521.6,9310.96572762,59917423.27826321,Thursday,6435.145937711325
2018-08-24,6521.7,6723.1,6452.0,6681.5,12104.98082792,79292780.03714214,Friday,6550.425908503237
2018-08-25,6681.5,6785.0,6655.0,6732.4,8124.9950245,54572816.78311805,Saturday,6716.658486381827
2018-08-26,6732.5,6780.0,6568.8,6697.6,8082.80591406,53920695.34794574,Sunday,6671.036756450006
2018-08-27,6698.8,6936.3,6647.0,6906.3,9523.73841718,64143402.45550019,Monday,6735.107543461194
2018-08-28,6905.6,7128.8,6865.1,7083.4,9690.25268947,67807463.59912148,Tuesday,6997.491786030004
2018-08-29,7083.4,7132.3,6900.0,7034.8,9323.42889135,65707104.94326657,Wednesday,7047.525723527281
2018-08-30,7031.2,7064.2,6800.0,6980.7,9249.22754661,64065091.80708834,Thursday,6926.534295349809
2018-08-31,6984.0,7087.3,6863.5,7012.9,7877.98711825,55015257.7900433,Friday,6983.415555808154
2018-09-01,7016.2,7275.3,7008.8,7203.6,7380.33445991,52505744.3842088,Saturday,7114.277092646704
2018-09-02,7203.6,7345.6,7128.2,7301.6,9016.92814516,65378667.88620764,Sunday,7250.658631598481
2018-09-03,7300.7,7337.0,7195.5,7262.6,8361.39077119,60741000.15899495,Monday,7264.46135830466
2018-09-04,7262.4,7414.8,7240.5,7360.3,8180.52797733,59986123.70064332,Tuesday,7332.793661592229
2018-09-05,7360.3,7395.5,6688.0,6702.6,17150.65453128,120770715.83125196,Wednesday,7041.755497493454
2018-09-06,6703.9,6725.0,6301.3,6512.7,22181.06628423,142736064.37051925,Thursday,6435.04070279975
2018-09-07,6512.1,6550.0,6320.0,6400.9,15214.852141970001,98091046.43057372,Friday,6447.058802496716
2018-09-08,6400.9,6478.9,6101.0,6183.2,9995.16978313,63426716.18989325,Saturday,6345.73674745834
2018-09-09,6185.0,6447.8,6147.0,6248.2,10435.0842604,65832621.69318713,Sunday,6308.777202980019
2018-09-10,6248.0,6368.8,6217.0,6312.1,8747.51838554,55073594.84669549,Monday,6295.9107279767895
2018-09-11,6312.1,6400.0,6167.8,6291.9,8826.08849279,55556053.87950628,Tuesday,6294.527176437197
2018-09-12,6293.8,6363.4,6189.8,6333.9,8618.23084865,54089997.50472538,Wednesday,6276.229826588863
2018-09-13,6332.9,6532.0,6332.6,6488.7,9396.28722101,60583909.11162309,Thursday,6447.643381543096
2018-09-14,6488.2,6584.6,6388.0,6478.0,8384.71238385,54484123.79965778,Friday,6498.031334336642
2018-09-15,6479.8,6564.4,6466.3,6513.5,6074.45810068,39595845.43413597,Saturday,6518.416092079629
2018-09-16,6516.7,6521.9,6376.0,6500.8,6064.53475882,39279432.72711428,Sunday,6476.907840290297
2018-09-17,6500.8,6534.9,6205.0,6250.3,10519.59340975,67139282.02159174,Monday,6382.307700159233
2018-09-18,6248.5,6392.7,6219.4,6336.3,9020.55053374,56879803.25600138,Tuesday,6305.580024550731
2018-09-19,6336.3,6527.4,6119.8,6393.0,11723.2823209,74239417.68819839,Wednesday,6332.647773554515
